x,y,z,r,g,b
2.48121,1.69177,-0.13576,1.0,0.181013,0.0
1.60993,3.43311,-0.69729,1.0,0.92972,0.0
1.12001,-0.323362,-0.45096,1.0,0.60128,0.0
0.839185,0.166436,-0.039735,1.0,0.05298,0.0
1.80267,1.53631,-0.164625,1.0,0.2195,0.0
-3.56915,-4.04036,-0.00801,1.0,0.01068,0.0
0.870045,0.324762,-0.165405,1.0,0.22054,0.0
-0.474297,-0.870004,-0.046885,1.0,0.0625133,0.0
2.42794,3.0354,-0.25301,1.0,0.337347,0.0
1.22463,0.281977,-0.367665,1.0,0.49022,0.0
-4.1501,-2.68567,-0.01455,1.0,0.0194,0.0
-2.80629,-2.6588,-0.151535,1.0,0.202047,0.0
-0.370122,-2.06393,-0.24394,1.0,0.325253,0.0
-1.53369,-2.37454,-0.138365,1.0,0.184487,0.0
-2.74826,-2.12168,-0.206215,1.0,0.274953,0.0
1.28032,1.54475,-0.17376,1.0,0.23168,0.0
1.48252,0.265444,-0.372445,1.0,0.496593,0.0
2.50063,3.06283,-0.29457,1.0,0.39276,0.0
-2.54136,-1.85647,-0.220575,1.0,0.2941,0.0
1.40492,0.799048,-0.0564,1.0,0.0752,0.0
-3.75714,-3.13708,-0.99796,0.669387,1.0,0.0
1.74344,0.149953,-0.089065,1.0,0.118753,0.0
-3.61128,-2.64357,-0.04461,1.0,0.05948,0.0
1.8867,1.20678,-0.14391,1.0,0.19188,0.0
0.655014,3.25262,-0.107955,1.0,0.14394,0.0
-0.946194,-0.859829,-0.072,1.0,0.096,0.0
1.64285,-0.336974,-0.10975,1.0,0.146333,0.0
-3.56251,-4.05321,-0.018,1.0,0.024,0.0
1.5512,1.01674,-0.413495,1.0,0.551327,0.0
1.6831,-0.335314,-0.306905,1.0,0.409207,0.0
-0.139601,-0.484232,-1.19562,0.405847,1.0,0.0
-3.67691,-2.20693,-0.069045,1.0,0.09206,0.0
2.89025,3.29119,-0.231185,1.0,0.308247,0.0
-3.67701,-2.20636,-0.07075,1.0,0.0943333,0.0
1.46268,-0.083457,-0.27773,1.0,0.370307,0.0
-3.56543,-4.05704,-0.04193,1.0,0.0559067,0.0
0.879954,-0.490907,-0.26271,1.0,0.35028,0.0
1.76405,0.505823,-0.16363,1.0,0.218173,0.0
0.394553,0.13439,-0.053615,1.0,0.0714867,0.0
1.3719,-0.320449,-0.203,1.0,0.270667,0.0
0.379689,0.114317,-0.059875,1.0,0.0798333,0.0
-3.55267,-4.04489,-0.003575,1.0,0.00476667,0.0
1.71202,0.35401,-0.1063,1.0,0.141733,0.0
1.5934,1.0276,-0.461285,1.0,0.615047,0.0
-2.99872,-2.09759,-0.405545,1.0,0.540727,0.0
-0.5136,-2.18015,-0.163505,1.0,0.218007,0.0
1.70479,0.13964,-0.08986,1.0,0.119813,0.0
3.11594,3.40881,-0.200015,1.0,0.266687,0.0
2.32249,3.43189,-0.697865,1.0,0.930487,0.0
1.27724,1.54867,-0.176955,1.0,0.23594,0.0
-3.24268,-2.35673,-0.76459,0.980547,1.0,0.0
-1.45244,-1.1326,-0.06736,1.0,0.0898133,0.0
0.434147,0.167779,-0.052355,1.0,0.0698067,0.0
-3.48323,-3.82212,-0.115615,1.0,0.154153,0.0
1.63366,0.2072,-0.135955,1.0,0.181273,0.0
1.45719,0.10354,-0.226195,1.0,0.301593,0.0
-2.24342,-1.00756,-0.04273,1.0,0.0569733,0.0
-2.15682,-1.94042,-0.151005,1.0,0.20134,0.0
2.98952,3.08739,-0.211625,1.0,0.282167,0.0
0.840953,-0.243081,-0.48907,1.0,0.652093,0.0
-1.29075,-2.03776,-0.16015,1.0,0.213533,0.0
1.73756,2.77227,-0.225495,1.0,0.30066,0.0
-3.19245,-2.1133,-0.057775,1.0,0.0770333,0.0
-3.67465,-3.06541,-0.771465,0.97138,1.0,0.0
1.49558,3.95987,-0.04345,1.0,0.0579333,0.0
0.628319,3.0724,-0.059815,1.0,0.0797533,0.0
0.42401,-0.899493,-0.08474,1.0,0.112987,0.0
2.42764,3.74924,-0.06479,1.0,0.0863867,0.0
-3.59569,-4.06905,-0.029365,1.0,0.0391533,0.0
-1.04784,-1.99477,-0.12725,1.0,0.169667,0.0
0.841896,-0.527908,-0.20934,1.0,0.27912,0.0
2.70806,3.75154,-0.03086,1.0,0.0411467,0.0
0.362131,0.127981,-0.0576,1.0,0.0768,0.0
-0.374979,-2.11655,-0.27189,1.0,0.36252,0.0
1.57458,4.32993,-0.124595,1.0,0.166127,0.0
1.46723,-0.0892064,-0.25356,1.0,0.33808,0.0
-3.10365,-2.72782,-0.250165,1.0,0.333553,0.0
0.570001,-1.42697,-0.060385,1.0,0.0805133,0.0
-3.73478,-4.25134,-0.029225,1.0,0.0389667,0.0
-3.03456,-3.18482,-0.012605,1.0,0.0168067,0.0
0.571188,-1.4241,-0.05529,1.0,0.07372,0.0
0.575089,-1.41852,-0.053795,1.0,0.0717267,0.0
0.423862,0.20869,-0.03862,1.0,0.0514933,0.0
1.47187,-0.0818376,-0.24328,1.0,0.324373,0.0
1.61584,0.437035,-0.11424,1.0,0.15232,0.0
1.93807,0.809184,-0.092785,1.0,0.123713,0.0
-3.625,-4.21937,-0.097865,1.0,0.130487,0.0
0.411121,0.20947,-0.063085,1.0,0.0841133,0.0
0.573541,-0.509651,-0.48515,1.0,0.646867,0.0
0.201184,-2.81075,-2.01186,0.0,1.0,0.682473
0.814326,0.227883,-0.62308,1.0,0.830773,0.0
-0.329003,-1.63374,-1.88548,0.0,1.0,0.513973
1.80689,0.0278777,-0.016745,1.0,0.0223267,0.0
0.357893,0.10253,-0.04886,1.0,0.0651467,0.0
0.98357,-0.580343,-0.49359,1.0,0.65812,0.0
-4.84737,-4.52433,-0.6497,1.0,0.866267,0.0
2.10994,3.30661,-0.465005,1.0,0.620007,0.0
1.58545,1.07868,-0.33881,1.0,0.451747,0.0
0.827332,-0.735084,-0.169805,1.0,0.226407,0.0
1.46194,-0.151558,-0.265555,1.0,0.354073,0.0
0.48353,0.0584965,-0.77846,0.962053,1.0,0.0
1.69322,0.200983,-0.110665,1.0,0.147553,0.0
3.38498,3.54998,-0.3582,1.0,0.4776,0.0
1.57556,1.05322,-0.3581,1.0,0.477467,0.0
0.825406,-0.729336,-0.175385,1.0,0.233847,0.0
-0.303122,-2.10445,-1.90521,0.0,1.0,0.54028
0.484956,3.17942,-0.146865,1.0,0.19582,0.0
-2.70339,-1.7423,-0.281665,1.0,0.375553,0.0
1.19762,2.38323,-0.043875,1.0,0.0585,0.0
1.57839,0.0994363,-0.15028,1.0,0.200373,0.0
1.64738,0.336582,-0.09762,1.0,0.13016,0.0
-4.21353,-2.66605,-0.038625,1.0,0.0515,0.0
3.20244,3.49665,-0.37599,1.0,0.50132,0.0
1.10472,-0.46836,-0.47165,1.0,0.628867,0.0
2.53837,3.24239,-0.38052,1.0,0.50736,0.0
0.622162,-1.01004,-0.755315,0.992913,1.0,0.0
1.58137,1.11277,-0.33263,1.0,0.443507,0.0
1.44643,-0.178126,-0.173375,1.0,0.231167,0.0
-2.82036,-2.60024,-0.119115,1.0,0.15882,0.0
1.30721,-0.404639,-0.220525,1.0,0.294033,0.0
-0.52409,-2.05305,-0.175,1.0,0.233333,0.0
1.94349,1.32322,-0.22126,1.0,0.295013,0.0
1.44504,-0.51281,-0.201385,1.0,0.268513,0.0
-3.73889,-2.29742,-0.0558,1.0,0.0744,0.0
-3.73978,-2.2974,-0.054115,1.0,0.0721533,0.0
1.19628,-1.16635,-0.235515,1.0,0.31402,0.0
2.16513,2.84392,-0.23069,1.0,0.307587,0.0
1.68773,0.215839,-0.081275,1.0,0.108367,0.0
1.94723,1.3218,-0.21332,1.0,0.284427,0.0
0.417006,0.175622,-0.039165,1.0,0.05222,0.0
1.56851,1.05675,-0.362555,1.0,0.483407,0.0
-1.53561,-1.68579,-0.17327,1.0,0.231027,0.0
1.49535,0.920201,-0.368325,1.0,0.4911,0.0
1.94925,2.92464,-0.208375,1.0,0.277833,0.0
1.75217,2.61194,-0.249775,1.0,0.333033,0.0
-0.300194,0.181235,-0.05931,1.0,0.07908,0.0
0.732339,-0.677903,-0.488515,1.0,0.651353,0.0
1.82921,2.70786,-0.27795,1.0,0.3706,0.0
0.756861,-0.961164,-0.435585,1.0,0.58078,0.0
0.537735,0.506321,-0.79174,0.944347,1.0,0.0
-0.0627231,0.140418,-0.082355,1.0,0.109807,0.0
3.06253,3.37581,-0.19741,1.0,0.263213,0.0
-3.65667,-3.22946,-0.719655,1.0,0.95954,0.0
2.72608,2.78035,-0.025,1.0,0.0333333,0.0
1.84842,0.540229,-0.125685,1.0,0.16758,0.0
1.05455,1.31585,-0.78122,0.958373,1.0,0.0
1.62881,1.93794,-0.327345,1.0,0.43646,0.0
2.75365,3.1308,-0.20548,1.0,0.273973,0.0
-4.15064,-2.71671,-0.018065,1.0,0.0240867,0.0
-1.0972,-1.10427,-0.047545,1.0,0.0633933,0.0
-0.512274,-1.05483,-0.186955,1.0,0.249273,0.0
1.29081,2.26801,-0.503875,1.0,0.671833,0.0
2.03555,0.699146,-0.00055,1.0,0.000733333,0.0
-2.74005,-2.49415,-0.062155,1.0,0.0828733,0.0
-1.42927,-1.70655,-0.202635,1.0,0.27018,0.0
1.0501,-1.17295,-0.351575,1.0,0.468767,0.0
-1.55511,-1.8947,-0.060195,1.0,0.08026,0.0
2.84948,2.79873,-0.008815,1.0,0.0117533,0.0
0.930713,-1.227,-0.277285,1.0,0.369713,0.0
2.14942,3.1983,-0.519385,1.0,0.692513,0.0
0.833161,-1.1087,-0.33905,1.0,0.452067,0.0
1.04607,-1.31425,-0.542655,1.0,0.72354,0.0
2.64511,1.42538,-0.51954,1.0,0.69272,0.0
-3.4925,-3.02236,-0.050225,1.0,0.0669667,0.0
-3.00461,-3.22256,-0.22348,1.0,0.297973,0.0
0.524165,-0.413762,-0.441515,1.0,0.588687,0.0
-4.27054,-2.79788,-0.010835,1.0,0.0144467,0.0
-4.2719,-2.80597,-0.00292,1.0,0.00389333,0.0
-2.60332,-1.89239,-0.204295,1.0,0.272393,0.0
1.48899,-0.469852,-0.22066,1.0,0.294213,0.0
3.4906,3.26761,-0.22183,1.0,0.295773,0.0
1.49883,3.96542,-0.05759,1.0,0.0767867,0.0
-3.07995,-3.3143,-0.20149,1.0,0.268653,0.0
2.08259,1.06688,-0.057645,1.0,0.07686,0.0
1.75229,-1.55568,-0.175,1.0,0.233333,0.0
1.79055,2.73188,-0.362175,1.0,0.4829,0.0
1.49359,3.94875,-0.05313,1.0,0.07084,0.0
1.30618,2.84799,-0.532485,1.0,0.70998,0.0
2.85339,3.57533,-0.38225,1.0,0.509667,0.0
-4.5752,-4.47567,-0.64895,1.0,0.865267,0.0
2.62798,2.90148,-0.352355,1.0,0.469807,0.0
3.06082,3.7726,-0.439995,1.0,0.58666,0.0
3.05398,3.33409,-0.201895,1.0,0.269193,0.0
3.04349,3.35092,-0.220705,1.0,0.294273,0.0
1.55923,1.74264,-0.2503,1.0,0.333733,0.0
0.614928,-0.588382,-0.2949,1.0,0.3932,0.0
-3.27823,-3.81562,-0.054505,1.0,0.0726733,0.0
1.26969,-0.399315,-0.212955,1.0,0.28394,0.0
1.9543,1.09687,-0.12258,1.0,0.16344,0.0
1.31213,-0.197877,-0.218795,1.0,0.291727,0.0
2.25888,2.87693,-0.239365,1.0,0.319153,0.0
0.861414,-0.154877,-0.583185,1.0,0.77758,0.0
1.81878,0.0739116,-0.08228,1.0,0.109707,0.0
2.19077,3.38879,-0.676465,1.0,0.901953,0.0
-2.11275,-0.881505,-0.040295,1.0,0.0537267,0.0
-2.95774,-3.14681,-0.13869,1.0,0.18492,0.0
1.49706,3.96212,-0.058415,1.0,0.0778867,0.0
1.89101,2.4019,-0.08022,1.0,0.10696,0.0
-0.407234,-1.40193,-1.61113,0.0,1.0,0.148173
-1.22019,2.64224,-2.5585,0.0,0.588667,1.0
-0.448304,-2.08616,-0.188335,1.0,0.251113,0.0
1.57948,1.0774,-0.35123,1.0,0.468307,0.0
0.933547,-0.475216,-0.32545,1.0,0.433933,0.0
0.983321,-0.490048,-0.37708,1.0,0.502773,0.0
0.416708,0.201285,-0.06557,1.0,0.0874267,0.0
1.97672,0.639539,-0.05307,1.0,0.07076,0.0
1.65305,2.5098,-0.31977,1.0,0.42636,0.0
0.865466,-0.538652,-0.218505,1.0,0.29134,0.0
-3.94486,-3.92457,-0.49303,1.0,0.657373,0.0
0.42417,0.20963,-0.027355,1.0,0.0364733,0.0
0.8261,-0.490559,-0.254195,1.0,0.338927,0.0
0.434073,0.146433,-0.05569,1.0,0.0742533,0.0
1.88388,0.587227,-0.098155,1.0,0.130873,0.0
1.6309,0.0831647,-0.35623,1.0,0.474973,0.0
0.616353,-1.08094,-0.13513,1.0,0.180173,0.0
3.01602,3.42015,-0.22646,1.0,0.301947,0.0
1.34491,-0.308823,-0.204875,1.0,0.273167,0.0
1.21503,1.58011,-0.05089,1.0,0.0678533,0.0
-3.10313,-3.20986,-0.264665,1.0,0.352887,0.0
0.825398,-0.493652,-0.23646,1.0,0.31528,0.0
1.33875,-0.30483,-0.20136,1.0,0.26848,0.0
-1.39431,-1.72437,-0.05788,1.0,0.0771733,0.0
1.81143,0.234798,-0.245855,1.0,0.327807,0.0
1.92444,0.653751,-0.11413,1.0,0.152173,0.0
-2.75039,-2.60743,-0.048445,1.0,0.0645933,0.0
1.51488,-0.443801,-0.045475,1.0,0.0606333,0.0
2.1818,0.45839,-0.240245,1.0,0.320327,0.0
2.29548,2.65298,-0.32452,1.0,0.432693,0.0
0.418252,0.149406,-0.044135,1.0,0.0588467,0.0
0.413197,0.1502,-0.04353,1.0,0.05804,0.0
2.66176,4.02756,-0.816485,0.911353,1.0,0.0
0.415466,0.151066,-0.0441,1.0,0.0588,0.0
2.44014,2.89077,-0.085335,1.0,0.11378,0.0
0.501856,-0.784738,-0.6402,1.0,0.8536,0.0
-0.295773,-2.11493,-0.248265,1.0,0.33102,0.0
1.33994,-0.433396,-0.205505,1.0,0.274007,0.0
0.919823,-0.694566,-0.390565,1.0,0.520753,0.0
0.635243,-0.240918,-0.038745,1.0,0.05166,0.0
0.419145,0.150942,-0.044185,1.0,0.0589133,0.0
0.418891,0.150763,-0.04397,1.0,0.0586267,0.0
1.57086,1.04321,-0.357905,1.0,0.477207,0.0
-2.54465,-1.81893,-0.211155,1.0,0.28154,0.0
-3.38291,-2.36881,-0.03155,1.0,0.0420667,0.0
-3.05523,-3.21542,-0.129185,1.0,0.172247,0.0
2.63291,3.29147,-0.298375,1.0,0.397833,0.0
0.415963,0.147444,-0.04152,1.0,0.05536,0.0
-3.71357,-4.12259,-0.440695,1.0,0.587593,0.0
1.43581,-0.501288,-0.2425,1.0,0.323333,0.0
-4.16978,-2.69253,-0.028015,1.0,0.0373533,0.0
1.81971,0.412856,-0.13072,1.0,0.174293,0.0
0.451776,0.221074,-0.021865,1.0,0.0291533,0.0
1.81399,2.25924,-0.135985,1.0,0.181313,0.0
0.457733,0.217461,-0.01088,1.0,0.0145067,0.0
1.73773,0.20478,-0.20335,1.0,0.271133,0.0
-1.28541,-1.68305,-0.04883,1.0,0.0651067,0.0
0.907512,-0.467949,-0.24505,1.0,0.326733,0.0
1.01747,-1.68824,-0.40936,1.0,0.545813,0.0
1.54551,1.03588,-0.36927,1.0,0.49236,0.0
0.888513,-0.247376,-0.58121,1.0,0.774947,0.0
1.98254,2.68158,-0.25225,1.0,0.336333,0.0
1.16982,-0.371048,-0.30382,1.0,0.405093,0.0
0.372724,0.122991,-0.05542,1.0,0.0738933,0.0
1.55405,1.05025,-0.365545,1.0,0.487393,0.0
3.09512,3.33607,-0.141265,1.0,0.188353,0.0
3.08203,3.3451,-0.20769,1.0,0.27692,0.0
3.08168,3.34805,-0.2118,1.0,0.2824,0.0
1.4452,-0.492566,-0.20393,1.0,0.271907,0.0
0.889027,2.51481,-0.702685,1.0,0.936913,0.0
0.945131,-1.07818,-0.29266,1.0,0.390213,0.0
1.43862,-0.498086,-0.229255,1.0,0.305673,0.0
2.94149,3.45455,-0.24828,1.0,0.33104,0.0
1.43991,-0.498859,-0.223515,1.0,0.29802,0.0
2.16405,-0.551931,-0.63548,1.0,0.847307,0.0
2.57381,3.19065,-0.3626,1.0,0.483467,0.0
-1.21687,-1.59446,-0.028415,1.0,0.0378867,0.0
-1.11178,-1.91197,-0.0376,1.0,0.0501333,0.0
-1.10554,-1.12551,-0.066865,1.0,0.0891533,0.0
1.54354,-0.330273,-0.23374,1.0,0.311653,0.0
1.82055,2.63662,-0.25562,1.0,0.340827,0.0
2.59243,2.80785,-0.19958,1.0,0.266107,0.0
1.12325,-0.307435,-0.464595,1.0,0.61946,0.0
2.63918,3.49491,-0.644705,1.0,0.859607,0.0
2.37979,2.68065,-0.08886,1.0,0.11848,0.0
1.54423,1.96808,-0.532395,1.0,0.70986,0.0
1.7598,2.19937,-0.216655,1.0,0.288873,0.0
-2.88922,-2.90425,-0.03048,1.0,0.04064,0.0
0.528803,2.82844,-0.058245,1.0,0.07766,0.0
1.4286,-0.492095,-0.22065,1.0,0.2942,0.0
0.399275,0.155899,-0.04777,1.0,0.0636933,0.0
1.4319,2.29585,-0.51239,1.0,0.683187,0.0
1.28085,2.93987,-0.613845,1.0,0.81846,0.0
0.854366,-0.503847,-0.232895,1.0,0.310527,0.0
-0.437215,0.122933,-0.05188,1.0,0.0691733,0.0
-3.58256,-2.46411,-0.04448,1.0,0.0593067,0.0
1.88554,0.998313,-0.12969,1.0,0.17292,0.0
1.44943,1.05371,-0.42912,1.0,0.57216,0.0
2.9234,2.68674,-0.346375,1.0,0.461833,0.0
1.96574,2.6273,-0.147555,1.0,0.19674,0.0
0.366453,0.105451,-0.0557,1.0,0.0742667,0.0
1.50397,3.97812,-0.062015,1.0,0.0826867,0.0
-2.66219,-2.23519,-0.18856,1.0,0.251413,0.0
0.933359,-0.440464,-0.27896,1.0,0.371947,0.0
1.58676,1.07286,-0.329155,1.0,0.438873,0.0
-0.527683,-1.97327,-0.113235,1.0,0.15098,0.0
1.48952,3.99433,-0.04878,1.0,0.06504,0.0
-2.85567,-2.61748,-0.13067,1.0,0.174227,0.0
0.614927,2.67067,-0.050745,1.0,0.06766,0.0
2.73974,3.03813,-0.14177,1.0,0.189027,0.0
-3.29416,-1.52941,-0.069055,1.0,0.0920733,0.0
1.55346,1.03063,-0.35721,1.0,0.47628,0.0
0.113072,0.591713,-0.066235,1.0,0.0883133,0.0
2.76821,3.40147,-0.308045,1.0,0.410727,0.0
1.00783,-0.556648,-0.22023,1.0,0.29364,0.0
1.10751,1.43033,-0.565215,1.0,0.75362,0.0
2.77287,3.42459,-0.308285,1.0,0.411047,0.0
0.669511,-0.419301,-0.073775,1.0,0.0983667,0.0
0.383185,0.155675,-0.061855,1.0,0.0824733,0.0
1.69353,-1.55706,-0.069845,1.0,0.0931267,0.0
1.82835,0.622661,-0.13423,1.0,0.178973,0.0
1.89496,0.351805,-0.13597,1.0,0.181293,0.0
1.81593,0.614588,-0.166525,1.0,0.222033,0.0
1.7874,2.84576,-0.13393,1.0,0.178573,0.0
1.65058,0.23896,-0.180865,1.0,0.241153,0.0
-2.84563,-2.59037,-0.12335,1.0,0.164467,0.0
1.3956,0.831843,-0.041605,1.0,0.0554733,0.0
0.93792,-0.527515,-0.317585,1.0,0.423447,0.0
1.46865,3.9658,-0.054025,1.0,0.0720333,0.0
-3.63403,-2.61391,-0.05327,1.0,0.0710267,0.0
2.36246,1.56357,-0.143925,1.0,0.1919,0.0
2.08244,-1.64101,-0.253555,1.0,0.338073,0.0
-0.549159,-0.456396,-0.02968,1.0,0.0395733,0.0
2.08119,0.936617,-0.049935,1.0,0.06658,0.0
0.634898,0.832999,-0.061495,1.0,0.0819933,0.0
1.86484,0.991828,-0.16326,1.0,0.21768,0.0
2.29036,3.5067,-0.56905,1.0,0.758733,0.0
2.03564,-1.67658,-0.25706,1.0,0.342747,0.0
1.80283,0.302636,-0.10213,1.0,0.136173,0.0
1.73623,2.76949,-0.30225,1.0,0.403,0.0
1.28913,-0.435407,-0.21042,1.0,0.28056,0.0
1.02034,-0.954769,-0.23333,1.0,0.311107,0.0
-0.230461,-0.621916,-0.032785,1.0,0.0437133,0.0
2.43691,1.54853,-0.278375,1.0,0.371167,0.0
1.39721,0.772741,-0.049445,1.0,0.0659267,0.0
1.4094,0.0498427,-0.295885,1.0,0.394513,0.0
2.00659,0.963505,-0.107665,1.0,0.143553,0.0
0.35693,0.0963278,-0.049465,1.0,0.0659533,0.0
1.77843,-1.69716,-0.222765,1.0,0.29702,0.0
0.535521,1.41137,-0.048275,1.0,0.0643667,0.0
0.0755292,0.511707,-0.07539,1.0,0.10052,0.0
-1.18968,-1.52651,-0.034525,1.0,0.0460333,0.0
1.54367,0.420545,-0.38852,1.0,0.518027,0.0
1.69866,0.282215,-0.10278,1.0,0.13704,0.0
-0.509063,-0.875673,-0.047705,1.0,0.0636067,0.0
0.83829,-0.52611,-0.222515,1.0,0.296687,0.0
3.11967,3.08432,-0.09666,1.0,0.12888,0.0
3.39268,3.73426,-0.253115,1.0,0.337487,0.0
1.28647,-0.580466,-0.39665,1.0,0.528867,0.0
0.427356,0.161852,-0.0602,1.0,0.0802667,0.0
0.418499,0.193972,-0.07573,1.0,0.100973,0.0
1.24964,-0.183377,-0.43707,1.0,0.58276,0.0
1.75545,2.72758,-0.24264,1.0,0.32352,0.0
0.335717,0.18152,-0.08205,1.0,0.1094,0.0
2.77207,3.40553,-0.30861,1.0,0.41148,0.0
2.01274,2.3175,-0.01415,1.0,0.0188667,0.0
-3.30573,-3.79901,-0.175,1.0,0.233333,0.0
2.9937,2.34919,-0.275115,1.0,0.36682,0.0
1.47132,-1.8361,-0.279925,1.0,0.373233,0.0
1.67851,0.398087,-0.203405,1.0,0.271207,0.0
3.67811,3.62468,-0.2979,1.0,0.3972,0.0
2.76962,3.39929,-0.308505,1.0,0.41134,0.0
1.87382,2.73568,-0.31584,1.0,0.42112,0.0
2.40203,3.02174,-0.239895,1.0,0.31986,0.0
0.701084,-0.45647,-0.591755,1.0,0.789007,0.0
-1.63913,-1.20126,-0.059385,1.0,0.07918,0.0
1.62394,2.7145,-0.36175,1.0,0.482333,0.0
2.62401,2.86428,-0.29094,1.0,0.38792,0.0
1.77133,2.8249,-0.33122,1.0,0.441627,0.0
1.91691,3.44066,-0.03848,1.0,0.0513067,0.0
-2.38936,-0.969445,-0.048965,1.0,0.0652867,0.0
1.43796,0.0461199,-0.415375,1.0,0.553833,0.0
1.99223,2.51379,-0.116145,1.0,0.15486,0.0
2.02612,2.48237,-0.136555,1.0,0.182073,0.0
-3.41827,-3.72212,-0.073985,1.0,0.0986467,0.0
1.56102,-0.544041,-0.240265,1.0,0.320353,0.0
-4.38456,-3.74451,-0.80837,0.922173,1.0,0.0
0.372204,-1.94219,-0.237115,1.0,0.316153,0.0
1.94478,2.41181,-0.027885,1.0,0.03718,0.0
1.95396,2.4089,-0.01587,1.0,0.02116,0.0
0.461157,1.86855,-0.025395,1.0,0.03386,0.0
3.80276,4.26037,-0.64693,1.0,0.862573,0.0
0.982189,-0.100682,-0.576235,1.0,0.768313,0.0
0.421512,0.212459,-0.04849,1.0,0.0646533,0.0
1.20195,-0.681362,-0.24171,1.0,0.32228,0.0
-0.35106,-0.355019,-0.033685,1.0,0.0449133,0.0
0.85742,-0.732857,-0.52759,1.0,0.703453,0.0
2.00446,2.49933,-0.13192,1.0,0.175893,0.0
0.832054,2.69368,-0.052045,1.0,0.0693933,0.0
-1.68273,-0.859038,-0.037165,1.0,0.0495533,0.0
2.59911,2.86704,-0.04592,1.0,0.0612267,0.0
1.82143,1.34874,-0.412165,1.0,0.549553,0.0
2.99131,3.42756,-0.23646,1.0,0.31528,0.0
1.71011,-1.52464,-0.045335,1.0,0.0604467,0.0
2.86508,3.39297,-0.263585,1.0,0.351447,0.0
3.46222,3.61391,-0.281405,1.0,0.375207,0.0
0.0841326,-1.17623,-0.09874,1.0,0.131653,0.0
1.38932,0.0927482,-0.20475,1.0,0.273,0.0
2.53179,2.92294,-0.25983,1.0,0.34644,0.0
0.467334,2.9169,-0.06204,1.0,0.08272,0.0
3.5999,3.63918,-0.293975,1.0,0.391967,0.0
1.73727,0.569823,-0.170025,1.0,0.2267,0.0
1.73791,-1.553,-0.062935,1.0,0.0839133,0.0
-2.83953,-3.36085,-0.08075,1.0,0.107667,0.0
1.7372,-1.57075,-0.100555,1.0,0.134073,0.0
1.12721,-0.259977,-0.32334,1.0,0.43112,0.0
1.75545,-1.66301,-0.36501,1.0,0.48668,0.0
-0.387296,-1.34514,-0.14266,1.0,0.190213,0.0
1.7677,-1.55498,-0.061495,1.0,0.0819933,0.0
1.67187,-1.50478,-0.11272,1.0,0.150293,0.0
1.4191,2.28138,-0.052275,1.0,0.0697,0.0
2.80311,3.42258,-0.311005,1.0,0.414673,0.0
1.67437,-1.57096,-0.0869,1.0,0.115867,0.0
0.103958,0.436346,-0.08624,1.0,0.114987,0.0
0.0927318,-0.134934,-0.048385,1.0,0.0645133,0.0
-3.32716,-3.67045,-0.128165,1.0,0.170887,0.0
0.634081,-0.601423,-0.693955,1.0,0.925273,0.0
3.08732,3.42983,-0.230675,1.0,0.307567,0.0
2.62228,3.54275,-0.66599,1.0,0.887987,0.0
2.13623,3.27343,-0.59085,1.0,0.7878,0.0
-4.203,-2.79392,-0.008965,1.0,0.0119533,0.0
0.508811,-0.652456,-0.632795,1.0,0.843727,0.0
1.89846,1.7059,-0.148025,1.0,0.197367,0.0
-2.68628,-3.42112,-0.089155,1.0,0.118873,0.0
-3.63664,-3.01676,-0.78174,0.95768,1.0,0.0
3.2137,4.14424,-0.743375,1.0,0.991167,0.0
2.03976,2.9252,-0.282165,1.0,0.37622,0.0
1.81761,0.602994,-0.149625,1.0,0.1995,0.0
0.208927,-1.37517,-0.1216,1.0,0.162133,0.0
0.829351,-0.496447,-0.234985,1.0,0.313313,0.0
2.28767,3.27049,-0.384775,1.0,0.513033,0.0
2.23414,2.88599,-0.206635,1.0,0.275513,0.0
1.42886,-0.157136,-0.217735,1.0,0.290313,0.0
1.57027,1.04434,-0.344115,1.0,0.45882,0.0
-1.30075,-1.07177,-0.06979,1.0,0.0930533,0.0
1.19114,-0.673326,-0.248155,1.0,0.330873,0.0
0.372852,0.189202,-0.07209,1.0,0.09612,0.0
1.78046,0.208351,-0.08514,1.0,0.11352,0.0
-2.03514,-1.95815,-0.103595,1.0,0.138127,0.0
1.40806,1.16137,-0.55396,1.0,0.738613,0.0
0.422454,0.152115,-0.04558,1.0,0.0607733,0.0
1.83743,0.4288,-0.125725,1.0,0.167633,0.0
1.66671,0.394678,-0.224335,1.0,0.299113,0.0
1.82974,0.432022,-0.125,1.0,0.166667,0.0
1.84297,0.441189,-0.135265,1.0,0.180353,0.0
1.88527,1.27674,-0.142025,1.0,0.189367,0.0
0.665462,3.28535,-0.96128,0.718293,1.0,0.0
3.14436,3.70543,-0.516415,1.0,0.688553,0.0
-1.25687,-1.50519,-0.031155,1.0,0.04154,0.0
0.832968,1.57129,-0.07517,1.0,0.100227,0.0
-3.666,-2.535,-0.04381,1.0,0.0584133,0.0
1.44818,-0.516833,-0.197085,1.0,0.26278,0.0
3.06491,3.32642,-0.18007,1.0,0.240093,0.0
1.87874,0.441346,-0.1009,1.0,0.134533,0.0
-3.32389,-2.91033,-0.34918,1.0,0.465573,0.0
-3.56881,-3.07787,-0.722295,1.0,0.96306,0.0
2.80462,3.23912,-0.21833,1.0,0.291107,0.0
1.45157,-0.505003,-0.17619,1.0,0.23492,0.0
1.56704,1.02065,-0.355385,1.0,0.473847,0.0
